tmdb_id,original_language,popularity,release_date,title,vote_average,vote_count,production_budget,domestic_gross,worldwide_gross,primary_genre,roi_domestic,roi_worldwide,release_month,franchise,collection
192210,en,3.271,2013-05-21,Open Road,5.1,20,3000000.0,0.0,47469.0,Action,0.0,0.015823,5,False,
132563,en,3.212,2013-08-05,Wings,3.8,12,2000000.0,0.0,0.0,Adventure,0.0,0.0,8,True,Wings Collection
186935,es,3.01,2013-10-19,Heli,6.4,46,1000000.0,0.0,552614.0,Crime,0.0,0.552614,10,False,
188652,en,2.971,2013-04-26,The Ghastly Love of Johnny X,6.5,9,2000000.0,2436.0,2436.0,Comedy,0.001218,0.001218,4,False,
159770,en,2.971,2013-10-04,The Dirties,6.1,57,55000.0,0.0,0.0,Crime,0.0,0.0,10,False,
85207,en,2.877,2013-02-26,Airborne,3.9,31,1200000.0,0.0,0.0,Comedy,0.0,0.0,2,False,
228933,en,2.873,2013-10-25,Drones,4.9,18,500000.0,0.0,0.0,Comedy,0.0,0.0,10,False,
241224,en,2.841,2013-09-29,Wonder Woman,5.9,34,150000000.0,412563408.0,821133378.0,Action,2.75042272,5.47422252,9,False,
114635,en,2.736,2013-08-16,The Helpers,3.7,12,4000000.0,0.0,0.0,Horror,0.0,0.0,8,False,
72359,en,2.651,2013-05-09,Peeples,5.2,34,11000000.0,9177065.0,9307166.0,Comedy,0.8342786363636364,0.846106,5,False,
176077,en,2.645,2013-03-11,Enter the Dangerous Mind,4.8,14,3000000.0,0.0,0.0,Thriller,0.0,0.0,3,False,
100275,en,2.586,2013-04-05,Eddie: The Sleepwalking Cannibal,6.2,33,1400000.0,1632.0,1632.0,Comedy,0.0011657142857142858,0.0011657142857142858,4,False,
255295,en,2.443,2013-05-24,Speak No Evil,3.6,19,150000.0,0.0,32927.0,Horror,0.0,0.21951333333333334,5,False,
153774,it,2.336,2013-09-06,The Future,5.8,11,1000000.0,568662.0,1239174.0,Drama,0.568662,1.239174,9,False,
240913,en,2.264,2013-11-29,Non-Stop,5.6,23,50000000.0,91742160.0,222383055.0,Action,1.8348432,4.4476611,11,False,
171759,en,2.164,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,5.5,21,2500000.0,549632.0,549632.0,Adventure,0.2198528,0.2198528,3,False,
226979,en,2.13,2013-06-29,Test,7.2,37,250000.0,18823.0,18823.0,Drama,0.075292,0.075292,6,False,
378029,en,2.107,2013-05-05,Friend Request,5.5,43,9900000.0,3759078.0,11310835.0,Thriller,0.3797048484848485,1.142508585858586,5,False,
86304,en,2.078,2013-01-04,All Superheroes Must Die,3.9,19,20000.0,0.0,0.0,Sci-Fi,0.0,0.0,1,True,All Superheroes Must Die Collection
201132,en,2.061,2013-09-05,Antarctica: A Year on Ice,7.2,41,1000000.0,288757.0,288757.0,Adventure,0.288757,0.288757,9,False,
178862,en,2.017,2013-02-20,Aroused,6.6,18,150000.0,0.0,0.0,Documentary,0.0,0.0,2,False,
206284,en,1.957,2013-10-04,Grace Unplugged,6.3,38,1700000.0,2507159.0,2507159.0,Drama,1.4747994117647059,1.4747994117647059,10,False,
238622,en,1.945,2013-10-19,Screwed,5.0,6,12000000.0,6982680.0,6982680.0,Crime,0.58189,0.58189,10,False,
158895,en,1.897,2013-06-28,This Is Martin Bonner,5.7,9,42000.0,0.0,0.0,Drama,0.0,0.0,6,False,
75033,en,1.88,2013-09-06,Winnie Mandela,5.7,6,15000000.0,61847.0,61847.0,Biography,0.004123133333333333,0.004123133333333333,9,False,
138976,en,1.874,2013-12-04,Treachery,4.8,5,625000.0,0.0,0.0,Drama,0.0,0.0,12,False,
175541,en,1.779,2013-11-27,Black Nativity,5.7,25,17500000.0,7018188.0,7285135.0,Drama,0.40103931428571427,0.4162934285714286,11,False,
195051,en,1.472,2013-05-14,Captive,3.8,7,2000000.0,2583301.0,2791973.0,Drama,1.2916505,1.3959865,5,False,
225975,nl,1.414,2013-10-16,The Verdict,6.8,20,16000000.0,53977250.0,53977250.0,Crime,3.373578125,3.373578125,10,False,
226354,en,1.4,2013-11-22,The Christmas Candle,6.0,15,7000000.0,1632000.0,1933829.0,Drama,0.23314285714285715,0.2762612857142857,11,False,
230015,en,1.4,2013-04-06,Underdogs,5.5,16,2500000.0,35017.0,1392649.0,Documentary,0.0140068,0.5570596,4,False,
228406,en,1.327,2013-09-27,Believe,5.9,12,3500000.0,890303.0,890303.0,Documentary,0.2543722857142857,0.2543722857142857,9,False,
250902,en,1.313,2013-11-21,The Image Revolution,6.3,4,50000.0,0.0,0.0,Biography,0.0,0.0,11,False,
84197,en,1.31,2013-04-19,Filly Brown,6.5,10,1250000.0,2850357.0,2940411.0,Drama,2.2802856,2.3523288,4,False,
170632,en,1.282,2013-02-23,Stuck,5.6,4,5000000.0,67505.0,67505.0,Comedy,0.013501,0.013501,2,False,
222250,en,1.218,2013-09-20,A True Story,6.6,4,45000.0,0.0,0.0,Comedy,0.0,0.0,9,False,
501497,ja,1.156,2013-03-21,2012,4.0,2,200000000.0,166112167.0,757677748.0,Documentary,0.830560835,3.78838874,3,False,
137347,en,1.067,2013-11-29,Closer to the Moon,7.2,19,1500000.0,0.0,5396.0,Comedy,0.0,0.0035973333333333335,11,False,
168552,he,1.008,2013-10-12,Youth,5.3,9,13000000.0,2703296.0,24001573.0,Drama,0.20794584615384615,1.846274846153846,10,False,
270554,en,0.907,2013-11-08,Echo Dr.,4.5,2,100000.0,0.0,0.0,Action,0.0,0.0,11,False,
278348,en,0.849,2014-08-08,The Maid's Room,4.8,6,600000.0,0.0,0.0,Thriller,0.0,0.0,8,False,
237303,en,0.84,2013-11-22,Home,7.0,2,130000000.0,177397510.0,385997896.0,Drama,1.3645962307692308,2.9692145846153846,11,False,
227907,en,0.84,2013-09-13,Truth or Dare,4.7,3,3500000.0,41411015.0,95127344.0,Horror,11.83171857142857,27.179241142857144,9,False,
202604,en,0.819,2013-05-29,The Vatican Exorcisms,4.2,14,1100000.0,0.0,0.0,Horror,0.0,0.0,5,False,
308467,en,0.746,2013-03-01,Roadside,4.2,5,500000.0,0.0,0.0,Drama,0.0,0.0,3,False,
158394,en,0.703,2013-04-05,Redemption,5.5,2,23000000.0,36686.0,13593473.0,Adventure,0.0015950434782608695,0.5910205652173913,4,False,
273946,en,0.687,2013-09-03,Hostage,3.8,3,75000000.0,34636443.0,77636443.0,Thriller,0.46181924,1.0351525733333333,9,False,
114612,en,0.68,2013-01-31,Robin Hood,5.7,3,210000000.0,105487148.0,322459006.0,Action,0.5023197523809524,1.5355190761904762,1,False,
260861,en,0.667,2013-12-19,Jesus People,5.0,2,250000.0,0.0,0.0,Comedy,0.0,0.0,12,False,
337647,en,0.657,2013-10-29,Side Effects,7.3,2,30000000.0,32172757.0,66742138.0,Crime,1.0724252333333333,2.2247379333333335,10,False,
299242,en,0.631,2013-08-19,Hide and Seek,8.0,1,25000000.0,51100486.0,123696741.0,Action,2.04401944,4.94786964,8,False,
273922,en,0.627,2013-05-16,Deadline,6.0,1,1800000.0,0.0,0.0,Drama,0.0,0.0,5,False,
503598,en,0.627,2013-10-10,Julia,2.0,1,6000000.0,65108.0,1365108.0,Horror,0.010851333333333333,0.227518,10,False,
281697,en,0.6,2013-10-01,Out of the Blue,10.0,1,4600000.0,728.0,731767.0,Comedy,0.0001582608695652174,0.15907978260869565,10,False,
218974,en,0.6,2013-10-11,Redemption,10.0,2,23000000.0,36686.0,13593473.0,Adventure,0.0015950434782608695,0.5910205652173913,10,False,
408852,en,0.6,2013-10-16,The Promise,9.0,1,90000000.0,8224288.0,10551417.0,Drama,0.09138097777777777,0.11723796666666667,10,False,
193181,en,0.6,2013-04-12,Bon Voyage,8.5,1,20000000.0,2353728.0,8361736.0,Documentary,0.1176864,0.4180868,4,False,
284568,en,0.6,2013-12-01,Closure,8.0,1,100000.0,0.0,0.0,Thriller,0.0,0.0,12,False,
215908,en,0.6,2013-09-09,Noah,7.6,11,130000000.0,101200044.0,352831065.0,Animation,0.7784618769230769,2.7140851153846155,9,False,
215918,en,0.6,2013-12-31,1982,7.5,2,1000000.0,0.0,0.0,Drama,0.0,0.0,12,False,
418931,en,0.6,2013-10-29,War of the Worlds,7.1,5,132000000.0,234280354.0,606836535.0,Sci-Fi,1.7748511666666666,4.597246477272727,10,False,
359406,en,0.6,2013-06-21,Emily,7.0,1,27000.0,3547.0,3547.0,Drama,0.13137037037037036,0.13137037037037036,6,False,
334130,en,0.6,2013-11-03,Open Secret,7.0,1,100000.0,0.0,0.0,Documentary,0.0,0.0,11,False,
245927,en,0.6,2013-07-01,Adrift,7.0,1,35000000.0,31445011.0,57897191.0,Drama,0.8984288857142857,1.654205457142857,7,False,
116741,en,0.6,2013-06-07,The Internship,6.2,2631,58000000.0,44672764.0,93672764.0,Comedy,0.7702200689655172,1.6150476551724138,6,False,
310933,en,0.6,2013-06-01,Bleeding Hearts,6.0,2,1200000.0,0.0,0.0,Horror,0.0,0.0,6,False,
255266,en,0.6,2013-02-14,Dry Spell,6.0,1,22000.0,0.0,0.0,Comedy,0.0,0.0,2,False,
220262,en,0.6,2013-09-09,State of Play,6.0,3,60000000.0,37017955.0,88832210.0,Documentary,0.6169659166666667,1.4805368333333333,9,False,
254045,ru,0.6,2013-04-10,Kids,5.1,5,1500000.0,7412216.0,20412216.0,Drama,4.941477333333333,13.608144,4,False,
249055,en,0.6,2013-08-10,The Love Letter,5.0,2,15000000.0,8322608.0,9010980.0,Adventure,0.5548405333333334,0.600732,8,False,
220490,en,0.6,2013-04-19,Her Cry: La Llorona Investigation,5.0,2,35000.0,0.0,0.0,Horror,0.0,0.0,4,False,
206728,en,0.6,2013-01-18,Closure,5.0,2,100000.0,0.0,0.0,Thriller,0.0,0.0,1,False,
174362,en,0.6,2013-04-20,Bending Steel,5.0,1,50000.0,0.0,0.0,Documentary,0.0,0.0,4,False,
211086,hi,0.6,2013-11-21,Faith Connections,4.2,3,550000.0,9111.0,9111.0,Biography,0.016565454545454546,0.016565454545454546,11,False,
500093,en,0.6,2013-10-25,Wings,3.0,1,2000000.0,0.0,0.0,Adventure,0.0,0.0,10,False,
217664,en,0.6,2013-09-24,Unstoppable,1.6,4,95000000.0,81562942.0,165720921.0,Action,0.8585572842105264,1.744430747368421,9,False,
245891,en,78.123,2014-10-24,John Wick,7.2,10081,30000000.0,43037835.0,76235001.0,Action,1.4345945,2.5411667,10,True,John Wick Collection
122917,en,53.783,2014-12-17,The Hobbit: The Battle of the Five Armies,7.3,8392,250000000.0,255119788.0,945577621.0,Adventure,1.020479152,3.782310484,12,True,The Hobbit Collection
118340,en,49.606,2014-08-01,Guardians of the Galaxy,7.9,17958,170000000.0,333172112.0,770867516.0,Action,1.9598359529411764,4.5345148,8,True,Guardians of the Galaxy Collection
127585,en,41.867,2014-05-23,X-Men: Days of Future Past,7.5,10062,200000000.0,233921534.0,747862775.0,Action,1.16960767,3.739313875,5,True,X-Men Collection
198663,en,36.955,2014-09-19,The Maze Runner,7.1,10626,34000000.0,102427862.0,348319861.0,Action,3.0125841764705883,10.244701794117647,9,True,The Maze Runner Collection
177572,en,36.92,2014-11-07,Big Hero 6,7.8,10176,165000000.0,222527828.0,652127828.0,Action,1.348653503030303,3.952289866666667,11,False,
131631,en,33.837,2014-11-21,The Hunger Games: Mockingjay - Part 1,6.8,10087,125000000.0,337135885.0,766575131.0,Action,2.69708708,6.132601048,11,True,The Hunger Games Collection
205596,en,33.078,2014-12-19,The Imitation Game,8.1,10396,15000000.0,91125143.0,227740463.0,Biography,6.075009533333334,15.182697533333334,12,False,
210577,en,31.215,2014-10-03,Gone Girl,7.9,10459,61000000.0,167767189.0,368567189.0,Drama,2.750281786885246,6.042085065573771,10,False,
228150,en,29.117,2014-10-17,Fury,7.4,6653,80000000.0,85817906.0,210315681.0,Action,1.072723825,2.6289460125,10,False,
49017,en,29.043,2014-10-03,Dracula Untold,6.2,3719,70000000.0,55991880.0,220241723.0,Action,0.799884,3.1463103285714284,10,False,
156022,en,28.942,2014-09-26,The Equalizer,7.2,4989,55000000.0,101530738.0,192903624.0,Action,1.8460134181818182,3.507338618181818,9,True,The Equalizer Collection
244786,en,28.784,2014-10-10,Whiplash,8.4,7908,3300000.0,13092006.0,38969037.0,Drama,3.9672745454545453,11.80879909090909,10,False,
157336,en,28.44,2014-11-05,Interstellar,8.2,18597,165000000.0,188017894.0,666379375.0,Adventure,1.1395023878787878,4.038662878787878,11,False,
238636,en,28.424,2014-07-18,The Purge: Anarchy,6.6,3754,9000000.0,71562550.0,111534881.0,Action,7.951394444444444,12.392764555555555,7,True,The Purge Collection
119450,en,27.641,2014-07-11,Dawn of the Planet of the Apes,7.3,7080,170000000.0,208545589.0,710644566.0,Action,1.2267387588235295,4.180262152941176,7,True,Planet of the Apes (Reboot) Collection
82702,en,27.106,2014-06-13,How to Train Your Dragon 2,7.7,5589,145000000.0,177002924.0,614586270.0,Action,1.2207098206896552,4.238526,6,True,How to Train Your Dragon Collection
147441,en,26.789,2014-12-12,Exodus: Gods and Kings,5.7,2909,140000000.0,65014513.0,268314513.0,Action,0.4643893785714286,1.9165322357142858,12,False,
207703,en,26.103,2015-02-13,Kingsman: The Secret Service,7.6,10287,94000000.0,128261724.0,404561724.0,Action,1.364486425531915,4.303848127659575,2,True,Kingsman Collection
98566,en,25.619,2014-08-08,Teenage Mutant Ninja Turtles,5.8,4259,125000000.0,191204754.0,485004754.0,Action,1.529638032,3.880038032,8,True,Teenage Mutant Ninja Turtles (Remake) Collection
242582,en,25.597,2014-10-31,Nightcrawler,7.7,5860,8500000.0,32381218.0,50334418.0,Crime,3.8095550588235296,5.921696235294117,10,False,
76649,en,25.215,2014-02-21,Pompeii,5.4,2078,80000000.0,23169033.0,108469033.0,Action,0.2896129125,1.3558629125,2,False,
124905,en,24.982,2014-05-16,Godzilla,6.1,5053,160000000.0,200676069.0,529076069.0,Action,1.25422543125,3.30672543125,5,True,Godzilla Collection
184315,en,23.922,2014-07-25,Hercules,5.6,2606,100000000.0,72688614.0,243388614.0,Action,0.72688614,2.43388614,7,False,
53182,en,23.68,2014-03-07,300: Rise of an Empire,6.0,3870,110000000.0,106580051.0,330780051.0,Action,0.9689095545454546,3.0070913727272726,3,True,300 Collection
91314,en,20.961,2014-06-27,Transformers: Age of Extinction,5.8,4805,210000000.0,245439076.0,1104039076.0,Action,1.1687575047619048,5.2573289333333335,6,True,Transformers Collection
270946,en,20.899,2014-11-26,Penguins of Madagascar,6.4,2273,132000000.0,83350911.0,366942531.0,Adventure,0.6314462954545454,2.7798676590909093,11,False,
189,en,20.896,2014-08-22,Sin City: A Dame to Kill For,6.3,2210,65000000.0,13757804.0,40650842.0,Crime,0.21165852307692307,0.6253975692307693,8,True,Sin City Collection
102382,en,20.847,2014-05-02,The Amazing Spider-Man 2,6.4,7220,200000000.0,202853933.0,708996336.0,Action,1.014269665,3.54498168,5,True,The Amazing Spider-Man Collection
225886,en,20.429,2014-07-18,Sex Tape,5.3,2684,40000000.0,38543473.0,126069509.0,Comedy,0.963586825,3.151737725,7,False,
181533,en,20.064,2014-12-19,Night at the Museum: Secret of the Tomb,6.1,3536,127000000.0,113746621.0,353756621.0,Adventure,0.8956426850393701,2.7854852047244094,12,True,Night at the Museum Collection
137113,en,19.753,2014-06-06,Edge of Tomorrow,7.6,8047,178000000.0,100206256.0,370541256.0,Action,0.5629564943820224,2.081692449438202,6,False,
137106,en,19.375,2014-02-07,The Lego Movie,7.4,4839,60000000.0,257784718.0,457729388.0,Action,4.296411966666667,7.628823133333333,2,True,The Lego Movie Collection
169917,en,19.373,2014-09-19,A Walk Among the Tombstones,6.3,1685,28000000.0,26017685.0,62108587.0,Action,0.9292030357142858,2.2181638214285715,9,False,
102651,en,19.274,2014-05-30,Maleficent,7.0,8143,180000000.0,241407328.0,758536735.0,Action,1.3411518222222223,4.214092972222222,5,True,Maleficent Collection
176,en,19.127,2004-10-29,Saw,7.4,4795,1200000.0,55968727.0,103880027.0,Horror,46.64060583333333,86.56668916666666,10,True,Saw Collection
138103,en,18.797,2014-08-15,The Expendables 3,6.1,2876,100000000.0,39322544.0,209461378.0,Action,0.39322544,2.09461378,8,True,The Expendables Collection
190859,en,18.473,2014-12-25,American Sniper,7.4,7658,58000000.0,350126372.0,547326372.0,Action,6.036661586206897,9.436661586206897,12,False,
227159,en,18.421,2014-11-26,Horrible Bosses 2,6.2,2581,40000000.0,54445357.0,105945357.0,Comedy,1.361133925,2.648633925,11,True,Horrible Bosses Collection
270303,en,18.419,2015-03-27,It Follows,6.5,3485,2000000.0,14674077.0,23250755.0,Horror,7.3370385,11.6253775,3,True,It Follows Collection
120467,en,18.31,2014-03-07,The Grand Budapest Hotel,8.0,8091,31000000.0,59076019.0,163981261.0,Adventure,1.9056780322580644,5.289718096774194,3,False,
172385,en,18.11,2014-04-11,Rio 2,6.3,1803,130000000.0,131538435.0,492846291.0,Adventure,1.0118341153846153,3.7911253153846154,4,True,Rio Collection
100402,en,18.073,2014-04-04,Captain America: The Winter Soldier,7.7,11034,170000000.0,259746958.0,714401889.0,Action,1.5279232823529412,4.202364052941176,4,True,Captain America Collection
97020,en,17.851,2014-02-12,RoboCop,5.8,3390,120000000.0,58607007.0,242981799.0,Action,0.488391725,2.024848325,2,False,
254904,en,17.747,2014-08-27,The November Man,6.1,852,15000000.0,25018119.0,34820335.0,Action,1.6678746,2.321355666666667,8,False,
157350,en,16.982,2014-03-21,Divergent,6.9,8279,85000000.0,150947895.0,276014965.0,Action,1.775857588235294,3.247234882352941,3,True,Divergent Collection
240832,en,16.73,2014-07-25,Lucy,6.3,10019,40000000.0,126573960.0,457507776.0,Action,3.164349,11.4376944,7,True,Lucy Collection
205587,en,16.464,2014-10-10,The Judge,7.3,2356,50000000.0,47119388.0,76119388.0,Crime,0.94238776,1.52238776,10,False,
239563,en,16.379,2014-10-31,St. Vincent,7.1,1069,13000000.0,44137712.0,54837234.0,Comedy,3.3952086153846155,4.218248769230769,10,False,
204922,en,16.07,2014-10-31,Before I Go to Sleep,6.4,1098,22000000.0,3242457.0,19563579.0,Drama,0.14738440909090908,0.889253590909091,10,False,
222935,en,16.03,2014-05-16,The Fault in Our Stars,7.6,7236,12000000.0,124872350.0,307166834.0,Drama,10.406029166666666,25.597236166666665,5,False,
100042,en,15.964,2014-11-14,Dumb and Dumber To,5.5,1842,40000000.0,86208010.0,156553592.0,Adventure,2.15520025,3.9138398,11,True,Dumb and Dumber Collection
255343,en,15.924,2014-10-11,Escobar: Paradise Lost,6.3,476,17000000.0,195792.0,3917679.0,Crime,0.011517176470588236,0.23045170588235295,10,False,
228967,en,15.501,2014-12-25,The Interview,6.2,3579,44000000.0,6105175.0,12342632.0,Action,0.13875397727272729,0.2805143636363636,12,False,
242512,en,15.389,2014-10-24,Ouija,5.1,1670,5000000.0,50856010.0,103300632.0,Horror,10.171202,20.6601264,10,True,Ouija Collection
244506,en,15.237,2014-10-17,Camp X-Ray,6.8,618,1000000.0,9837.0,101053.0,Drama,0.009837,0.101053,10,False,
195589,en,14.979,2014-05-09,Neighbors,6.2,4536,18000000.0,150086800.0,270944428.0,Comedy,8.338155555555556,15.052468222222222,5,True,Neighbors Collection
154400,en,14.795,2014-09-12,The Drop,6.7,1215,12600000.0,10724389.0,19054534.0,Crime,0.8511419841269842,1.5122646031746032,9,False,
110415,ko,14.735,2014-06-27,Snowpiercer,6.8,4748,40000000.0,4563029.0,88069880.0,Action,0.114075725,2.201747,6,False,
136835,en,14.519,2014-09-12,No Good Deed,5.8,286,13200000.0,52543632.0,54323210.0,Action,3.980578181818182,4.115394696969697,9,False,
11774,en,14.362,2004-12-17,Lemony Snicket's A Series of Unfortunate Events,6.8,2975,100000000.0,118627117.0,212956024.0,Adventure,1.18627117,2.12956024,12,False,
171274,en,14.244,2015-01-09,Inherent Vice,6.6,1359,20000000.0,8110975.0,14772346.0,Comedy,0.40554875,0.7386173,1,False,
144336,en,14.055,2014-03-28,Sabotage,5.5,779,35000000.0,10508518.0,18376443.0,Action,0.30024337142857144,0.5250412285714285,3,False,
250546,en,13.989,2014-10-03,Annabelle,5.6,3357,6500000.0,84273813.0,256862920.0,Horror,12.965202,39.517372307692305,10,True,Annabelle Collection
86834,en,13.905,2014-03-28,Noah,5.6,3955,130000000.0,101200044.0,352831065.0,Animation,0.7784618769230769,2.7140851153846155,3,False,
218043,en,13.897,2014-10-03,Left Behind,4.0,713,18500000.0,4221341.0,4221341.0,Horror,0.22818059459459458,0.22818059459459458,10,True,Left Behind (Reboot) Collection
266856,en,13.866,2014-11-26,The Theory of Everything,7.9,6412,15000000.0,35893537.0,123327692.0,Biography,2.3929024666666665,8.221846133333333,11,False,
188207,en,13.754,2014-01-10,The Legend of Hercules,4.5,805,70000000.0,18848538.0,58953319.0,Action,0.2692648285714286,0.8421902714285714,1,False,
224141,en,13.726,2014-12-25,Into the Woods,5.7,2880,56200000.0,128002372.0,213116401.0,Adventure,2.277622277580071,3.7921067793594307,12,False,
136797,en,13.723,2014-03-14,Need for Speed,6.1,2389,66000000.0,43568507.0,194169619.0,Action,0.6601288939393939,2.9419639242424243,3,False,
225574,en,13.562,2014-02-28,Non-Stop,6.8,3330,50000000.0,91742160.0,222383055.0,Action,1.8348432,4.4476611,2,False,
157845,en,13.528,2014-07-18,The Rover,6.2,435,8500000.0,1109199.0,3180252.0,Action,0.130494,0.3741472941176471,7,False,
196867,en,13.422,2014-12-19,Annie,6.1,770,65000000.0,85911262.0,139829625.0,Comedy,1.321711723076923,2.151225,12,False,
152760,en,12.861,2014-02-07,The Monuments Men,5.9,2229,70000000.0,78031620.0,158702748.0,Comedy,1.1147374285714287,2.2671821142857143,2,False,
82703,en,12.813,2014-03-07,Mr. Peabody & Sherman,6.6,1357,145000000.0,111506430.0,269806430.0,Adventure,0.7690098620689655,1.860734,3,False,
100241,en,12.7,2014-01-24,"I, Frankenstein",5.2,1090,65000000.0,19075290.0,74575290.0,Action,0.293466,1.147312153846154,1,False,
227306,en,12.354,2014-12-25,Unbroken,7.4,2240,65000000.0,115637895.0,163527824.0,Drama,1.7790445384615385,2.515812676923077,12,True,Unbroken Collection
241254,en,12.324,2014-08-22,The Prince,4.8,317,18000000.0,0.0,0.0,Action,0.0,0.0,8,False,
241239,en,12.271,2014-12-31,A Most Violent Year,6.6,792,20000000.0,5749134.0,8846875.0,Crime,0.2874567,0.44234375,12,True,A Most Violent Year Collection
249164,en,12.047,2014-08-22,If I Stay,7.4,2703,11000000.0,50474843.0,78356170.0,Drama,4.588622090909091,7.1232881818181815,8,False,
87093,en,12.017,2014-12-25,Big Eyes,7.0,2153,10000000.0,14482031.0,27317872.0,Biography,1.4482031,2.7317872,12,False,
190955,en,12.003,2014-03-21,Blood Ties,6.1,268,26000000.0,42472.0,2923959.0,Drama,0.0016335384615384614,0.11245996153846154,3,False,
193610,en,11.894,2014-04-25,The Other Woman,6.3,2276,40000000.0,83911193.0,195111193.0,Comedy,2.097779825,4.877779825,4,False,
242224,en,11.502,2014-11-28,The Babadook,6.4,3528,2000000.0,950792.0,7482387.0,Drama,0.475396,3.7411935,11,False,
228326,en,11.392,2014-10-17,The Book of Life,7.4,1228,50000000.0,50151543.0,97651543.0,Adventure,1.00303086,1.95303086,10,False,
184346,en,11.283,2014-07-02,Deliver Us from Evil,6.1,1104,30000000.0,30577122.0,87956618.0,Horror,1.0192374,2.9318872666666667,7,False,
170687,en,11.219,2014-09-26,The Boxtrolls,6.7,1016,60000000.0,50837305.0,111946251.0,Adventure,0.8472884166666667,1.86577085,9,False,
187017,en,11.176,2014-06-13,22 Jump Street,6.9,5167,50000000.0,191719337.0,331333876.0,Action,3.83438674,6.62667752,6,True,Jump Street Collection
9767,en,11.165,2006-06-02,The Break-Up,5.7,1480,52000000.0,118703275.0,205727307.0,Romance,2.2827552884615385,3.956294365384615,6,False,
85350,en,11.141,2014-07-11,Boyhood,7.5,3097,4000000.0,25379975.0,57273049.0,Drama,6.34499375,14.31826225,7,False,
265177,en,11.095,2014-08-29,Mommy,8.3,1399,4900000.0,3498695.0,17536004.0,Drama,0.714019387755102,3.5787763265306123,8,False,
137094,en,11.061,2014-01-17,Jack Ryan: Shadow Recruit,6.1,1687,60000000.0,50577412.0,131377412.0,Action,0.8429568666666667,2.189623533333333,1,False,
157353,en,11.035,2014-04-17,Transcendence,6.0,3491,100000000.0,23022309.0,103039258.0,Drama,0.23022309,1.03039258,4,False,
192102,en,11.011,2014-02-14,3 Days to Kill,6.1,1279,28000000.0,30697999.0,38959900.0,Action,1.096357107142857,1.391425,2,False,
226486,en,10.979,2014-07-03,Tammy,5.2,735,20000000.0,84525432.0,96407655.0,Comedy,4.2262716,4.82038275,7,False,
155084,en,10.899,2014-04-18,13 Sins,6.3,576,4000000.0,9134.0,47552.0,Horror,0.0022835,0.011888,4,False,
157547,en,10.841,2014-04-03,Oculus,6.4,1747,5000000.0,27695246.0,44115496.0,Horror,5.5390492,8.8230992,4,False,
168530,en,10.831,2014-01-17,Ride Along,6.2,1277,25000000.0,134202565.0,153733800.0,Action,5.3681026,6.149352,1,True,Ride Along Collection
198277,en,10.828,2014-07-11,Begin Again,7.2,2089,8000000.0,16170632.0,68838736.0,Drama,2.021329,8.604842,7,False,
284293,en,10.747,2014-12-05,Still Alice,7.5,1946,5000000.0,18656400.0,41699612.0,Drama,3.73128,8.3399224,12,False,
9671,en,10.642,1986-09-26,Crocodile Dundee,6.3,917,8800000.0,174803506.0,328203506.0,Adventure,19.864034772727273,37.29585295454545,9,True,Crocodile Dundee Collection
232672,en,10.613,2014-05-23,Blended,6.7,1709,45000000.0,46290741.0,127990741.0,Comedy,1.0286831333333333,2.844238688888889,5,False,
256274,en,10.613,2014-08-29,"As Above, So Below",6.2,1321,5000000.0,21222315.0,41824066.0,Documentary,4.244463,8.3648132,8,False,
200505,en,10.581,2014-04-11,Draft Day,6.6,460,25000000.0,28842237.0,29847480.0,Drama,1.15368948,1.1938992,4,False,
227783,en,10.501,2014-01-17,The Nut Job,5.6,529,30000000.0,64251538.0,122529966.0,Adventure,2.141717933333333,4.0843322,1,True,The Nut Job Collection
244772,en,10.341,2014-09-12,The Skeleton Twins,6.7,394,1000000.0,5284309.0,5797192.0,Comedy,5.284309,5.797192,9,False,
157849,en,10.267,2014-07-25,A Most Wanted Man,6.5,784,15000000.0,17237855.0,36068890.0,Crime,1.1491903333333333,2.404592666666667,7,False,
8834,en,10.151,1997-08-08,Conspiracy Theory,6.5,707,80000000.0,76118990.0,142783718.0,Horror,0.951487375,1.784796475,8,False,
228970,en,10.098,2014-12-05,Wild,7.0,1454,15000000.0,37880356.0,52460543.0,Adventure,2.5253570666666665,3.4973695333333334,12,False,
245916,en,10.062,2014-10-10,Kill the Messenger,6.6,507,5000000.0,2450846.0,6656705.0,Biography,0.4901692,1.331341,10,False,
270938,en,10.059,2014-09-05,Falcon Rising,5.8,126,4500000.0,11774.0,11774.0,Action,0.0026164444444444442,0.0026164444444444442,9,False,
242095,en,10.032,2014-06-13,The Signal,5.9,901,4000000.0,600896.0,2665322.0,Drama,0.150224,0.6663305,6,False,
259611,en,9.723,2014-09-05,Frontera,6.3,80,2300000.0,59696.0,59696.0,Action,0.025954782608695652,0.025954782608695652,9,False,
236751,en,9.718,2014-04-16,Heaven is for Real,6.2,363,12000000.0,91386097.0,100916299.0,Drama,7.615508083333333,8.409691583333334,4,False,
887,en,9.647,1946-12-25,The Best Years of Our Lives,7.8,243,2100000.0,23600000.0,23600000.0,Comedy,11.238095238095237,11.238095238095237,12,False,
127560,en,9.582,2014-04-11,The Railway Man,6.9,408,18000000.0,4438438.0,23910210.0,Biography,0.24657988888888888,1.328345,4,False,
