movie_title,person_name,production_budget,domestic_gross,roi_domestic,worldwide_gross,roi_worldwide,movie_id
The Bourne Identity,Franka Potente,60000000.0,121468960.0,2.0244826666666667,214357371.0,3.57262285,2501
The Bourne Identity,Chris Cooper,60000000.0,121468960.0,2.0244826666666667,214357371.0,3.57262285,2501
The Bourne Identity,Clive Owen,60000000.0,121468960.0,2.0244826666666667,214357371.0,3.57262285,2501
The Bourne Identity,Brian Cox,60000000.0,121468960.0,2.0244826666666667,214357371.0,3.57262285,2501
Knight and Day,Tom Cruise,117000000.0,76423035.0,0.6531883333333334,258751370.0,2.211550170940171,37834
Knight and Day,Cameron Diaz,117000000.0,76423035.0,0.6531883333333334,258751370.0,2.211550170940171,37834
Knight and Day,Peter Sarsgaard,117000000.0,76423035.0,0.6531883333333334,258751370.0,2.211550170940171,37834
Knight and Day,Viola Davis,117000000.0,76423035.0,0.6531883333333334,258751370.0,2.211550170940171,37834
Knight and Day,Jordi Mollà,117000000.0,76423035.0,0.6531883333333334,258751370.0,2.211550170940171,37834
The Chronicles of Narnia: The Voyage of the Dawn Treader,Georgie Henley,155000000.0,104386950.0,0.673464193548387,418186950.0,2.697980322580645,10140
The Chronicles of Narnia: The Voyage of the Dawn Treader,Skandar Keynes,155000000.0,104386950.0,0.673464193548387,418186950.0,2.697980322580645,10140
The Chronicles of Narnia: The Voyage of the Dawn Treader,Ben Barnes,155000000.0,104386950.0,0.673464193548387,418186950.0,2.697980322580645,10140
The Chronicles of Narnia: The Voyage of the Dawn Treader,Will Poulter,155000000.0,104386950.0,0.673464193548387,418186950.0,2.697980322580645,10140
The Chronicles of Narnia: The Voyage of the Dawn Treader,Anna Popplewell,155000000.0,104386950.0,0.673464193548387,418186950.0,2.697980322580645,10140
Step Up 3D,Rick Malambri,30000000.0,42400223.0,1.4133407666666666,165889117.0,5.529637233333333,41233
Step Up 3D,Adam Sevani,30000000.0,42400223.0,1.4133407666666666,165889117.0,5.529637233333333,41233
Step Up 3D,Joe Slaughter,30000000.0,42400223.0,1.4133407666666666,165889117.0,5.529637233333333,41233
Step Up 3D,Sharni Vinson,30000000.0,42400223.0,1.4133407666666666,165889117.0,5.529637233333333,41233
Step Up 3D,Alyson Stoner,30000000.0,42400223.0,1.4133407666666666,165889117.0,5.529637233333333,41233
The A-Team,Liam Neeson,110000000.0,77222099.0,0.7020190818181818,177241171.0,1.6112833727272726,34544
The A-Team,Bradley Cooper,110000000.0,77222099.0,0.7020190818181818,177241171.0,1.6112833727272726,34544
The A-Team,Jessica Biel,110000000.0,77222099.0,0.7020190818181818,177241171.0,1.6112833727272726,34544
The A-Team,Quinton 'Rampage' Jackson,110000000.0,77222099.0,0.7020190818181818,177241171.0,1.6112833727272726,34544
The A-Team,Sharlto Copley,110000000.0,77222099.0,0.7020190818181818,177241171.0,1.6112833727272726,34544
Bad Boys,Will Smith,23000000.0,65647413.0,2.854235347826087,141247413.0,6.141191869565217,9737
Bad Boys,Martin Lawrence,23000000.0,65647413.0,2.854235347826087,141247413.0,6.141191869565217,9737
Bad Boys,Téa Leoni,23000000.0,65647413.0,2.854235347826087,141247413.0,6.141191869565217,9737
Bad Boys,Tchéky Karyo,23000000.0,65647413.0,2.854235347826087,141247413.0,6.141191869565217,9737
Bad Boys,Joe Pantoliano,23000000.0,65647413.0,2.854235347826087,141247413.0,6.141191869565217,9737
The Last Airbender,Noah Ringer,150000000.0,131772187.0,0.8784812466666667,319713881.0,2.1314258733333333,10196
The Last Airbender,Dev Patel,150000000.0,131772187.0,0.8784812466666667,319713881.0,2.1314258733333333,10196
The Last Airbender,Nicola Peltz Beckham,150000000.0,131772187.0,0.8784812466666667,319713881.0,2.1314258733333333,10196
The Last Airbender,Jackson Rathbone,150000000.0,131772187.0,0.8784812466666667,319713881.0,2.1314258733333333,10196
The Last Airbender,Shaun Toub,150000000.0,131772187.0,0.8784812466666667,319713881.0,2.1314258733333333,10196
Predators,Adrien Brody,40000000.0,52000688.0,1.3000172,127234389.0,3.180859725,34851
Predators,Topher Grace,40000000.0,52000688.0,1.3000172,127234389.0,3.180859725,34851
Predators,Alice Braga,40000000.0,52000688.0,1.3000172,127234389.0,3.180859725,34851
Predators,Oleg Taktarov,40000000.0,52000688.0,1.3000172,127234389.0,3.180859725,34851
Predators,Laurence Fishburne,40000000.0,52000688.0,1.3000172,127234389.0,3.180859725,34851
The Social Network,Jesse Eisenberg,40000000.0,96962694.0,2.42406735,224922135.0,5.623053375,37799
The Social Network,Andrew Garfield,40000000.0,96962694.0,2.42406735,224922135.0,5.623053375,37799
The Social Network,Armie Hammer,40000000.0,96962694.0,2.42406735,224922135.0,5.623053375,37799
The Social Network,Justin Timberlake,40000000.0,96962694.0,2.42406735,224922135.0,5.623053375,37799
The Social Network,Max Minghella,40000000.0,96962694.0,2.42406735,224922135.0,5.623053375,37799
Apollo 13,Tom Hanks,65000000.0,173772767.0,2.6734271846153845,335802271.0,5.166188784615384,568
Apollo 13,Bill Paxton,65000000.0,173772767.0,2.6734271846153845,335802271.0,5.166188784615384,568
Apollo 13,Kevin Bacon,65000000.0,173772767.0,2.6734271846153845,335802271.0,5.166188784615384,568
Apollo 13,Gary Sinise,65000000.0,173772767.0,2.6734271846153845,335802271.0,5.166188784615384,568
Apollo 13,Ed Harris,65000000.0,173772767.0,2.6734271846153845,335802271.0,5.166188784615384,568
Armageddon,Bruce Willis,140000000.0,201578182.0,1.439844157142857,554600000.0,3.9614285714285713,95
Armageddon,Billy Bob Thornton,140000000.0,201578182.0,1.439844157142857,554600000.0,3.9614285714285713,95
Armageddon,Ben Affleck,140000000.0,201578182.0,1.439844157142857,554600000.0,3.9614285714285713,95
Armageddon,Liv Tyler,140000000.0,201578182.0,1.439844157142857,554600000.0,3.9614285714285713,95
Armageddon,Will Patton,140000000.0,201578182.0,1.439844157142857,554600000.0,3.9614285714285713,95
The Bourne Ultimatum,Matt Damon,130000000.0,227471070.0,1.7497774615384616,444043396.0,3.415718430769231,2503
The Bourne Ultimatum,Julia Stiles,130000000.0,227471070.0,1.7497774615384616,444043396.0,3.415718430769231,2503
The Bourne Ultimatum,David Strathairn,130000000.0,227471070.0,1.7497774615384616,444043396.0,3.415718430769231,2503
